token_addr_idx,timestamp,block_number,tx_hash,tx_from,tx_to,evt_idx,evt_type,evt_log,token0,token1,reserve0,reserve1,lp_total_supply
3,2023-11-13 02:04:59+00:00,18559889,0x663e9e0afd1a93a2014b69316791cadeb295ad72199e8a3dec4b6b0a4c6a7f5d,0xAe822edEB803C044Cc9a028e6479db191B073fe8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,121,Sync,"{'reserve0': 22.325817308224174, 'reserve1': 474302434.3751335}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.32581731,474302434.4,100000
3,2023-11-13 02:04:59+00:00,18559889,0x663e9e0afd1a93a2014b69316791cadeb295ad72199e8a3dec4b6b0a4c6a7f5d,0xAe822edEB803C044Cc9a028e6479db191B073fe8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,122,Swap,"{'amount0In': 1.564, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 35622294.97355498}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.32581731,474302434.4,100000
3,2023-11-13 02:06:11+00:00,18559895,0x7a08320204bb60eebc5acfbcb742ba7aa8b80aab34d8da970cff3875b59beb2d,0x8adFEC7ba34e8250aAD854974e0C6A614d1Ca1d4,0x2EF3216e95e2b7C8e378aE64534100e69598f955,92,Sync,"{'reserve0': 23.393817308224175, 'reserve1': 452711066.5790897}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.39381731,452711066.6,100000
3,2023-11-13 02:06:11+00:00,18559895,0x7a08320204bb60eebc5acfbcb742ba7aa8b80aab34d8da970cff3875b59beb2d,0x8adFEC7ba34e8250aAD854974e0C6A614d1Ca1d4,0x2EF3216e95e2b7C8e378aE64534100e69598f955,93,Swap,"{'amount0In': 1.068, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 21591367.796043787}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.39381731,452711066.6,100000
3,2023-11-13 02:07:35+00:00,18559902,0xe61f8436a08ebd17c8490bde030dfbfe58f9ecae7288079368b4aa42383506a4,0x570fd8e3EF66097dA4DC07C282C435d9095A22e8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,100,Sync,"{'reserve0': 22.733817308224175, 'reserve1': 465893558.7662215}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.73381731,465893558.8,100000
3,2023-11-13 02:07:35+00:00,18559902,0xe61f8436a08ebd17c8490bde030dfbfe58f9ecae7288079368b4aa42383506a4,0x570fd8e3EF66097dA4DC07C282C435d9095A22e8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,101,Swap,"{'amount0In': 0.0, 'amount1In': 13182492.187131818, 'amount0Out': 0.66, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.73381731,465893558.8,100000
3,2023-11-13 02:08:47+00:00,18559908,0x1c92d74e9abaf451f69440ea3d6deb58738b21a5e2f69201a6cbfad3fde1a676,0x713438e492b374FC937180a59368A3663Ced4cbD,0x2EF3216e95e2b7C8e378aE64534100e69598f955,223,Sync,"{'reserve0': 23.101817308224174, 'reserve1': 458494026.08269024}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.10181731,458494026.1,100000
3,2023-11-13 02:08:47+00:00,18559908,0x1c92d74e9abaf451f69440ea3d6deb58738b21a5e2f69201a6cbfad3fde1a676,0x713438e492b374FC937180a59368A3663Ced4cbD,0x2EF3216e95e2b7C8e378aE64534100e69598f955,224,Swap,"{'amount0In': 0.368, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 7399532.683531317}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.10181731,458494026.1,100000
3,2023-11-13 02:09:59+00:00,18559914,0xe405192cc4091b52c8581130ee7e612e0cb883e91a32d8afe5da9460b82e58a5,0xce5740E45eddAE6261eD8a888E83cD6b6E1b5F3e,0x2EF3216e95e2b7C8e378aE64534100e69598f955,135,Sync,"{'reserve0': 25.377617308224174, 'reserve1': 417489769.36823595}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.37761731,417489769.4,100000
3,2023-11-13 02:09:59+00:00,18559914,0xe405192cc4091b52c8581130ee7e612e0cb883e91a32d8afe5da9460b82e58a5,0xce5740E45eddAE6261eD8a888E83cD6b6E1b5F3e,0x2EF3216e95e2b7C8e378aE64534100e69598f955,136,Swap,"{'amount0In': 2.2758, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 41004256.714454256}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.37761731,417489769.4,100000
3,2023-11-13 02:11:11+00:00,18559920,0x1349d9deeea5edd8e24560d69a5a35050b73a5f8e3456ebff8c3f2a7fd98e2ef,0x651555AB968d2C5772445C0dadC60E0441B87904,0x2EF3216e95e2b7C8e378aE64534100e69598f955,73,Sync,"{'reserve0': 24.623617308224173, 'reserve1': 430312194.5066787}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,24.62361731,430312194.5,100000
3,2023-11-13 02:11:11+00:00,18559920,0x1349d9deeea5edd8e24560d69a5a35050b73a5f8e3456ebff8c3f2a7fd98e2ef,0x651555AB968d2C5772445C0dadC60E0441B87904,0x2EF3216e95e2b7C8e378aE64534100e69598f955,74,Swap,"{'amount0In': 0.0, 'amount1In': 12822425.138442725, 'amount0Out': 0.754, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,24.62361731,430312194.5,100000
3,2023-11-13 02:12:35+00:00,18559927,0xe17e793989446fc990b3fa38b230967f150e632cda1fa9955899de8035a00695,0xC7d57eEDc27356Caf2DAC8a22b8fab656eFC43AC,0x2EF3216e95e2b7C8e378aE64534100e69598f955,54,Sync,"{'reserve0': 25.083617308224174, 'reserve1': 422444085.4452935}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.08361731,422444085.4,100000
3,2023-11-13 02:12:35+00:00,18559927,0xe17e793989446fc990b3fa38b230967f150e632cda1fa9955899de8035a00695,0xC7d57eEDc27356Caf2DAC8a22b8fab656eFC43AC,0x2EF3216e95e2b7C8e378aE64534100e69598f955,55,Swap,"{'amount0In': 0.46, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 7868109.061385217}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.08361731,422444085.4,100000
3,2023-11-13 02:13:47+00:00,18559932,0x647bd326e3b417d8c49da41570321745ff429f3aabc08c71a02a86913ec23a07,0xd6F7Defa4F11DB7E3Ad3030f67c320763d79CA8A,0x2EF3216e95e2b7C8e378aE64534100e69598f955,70,Sync,"{'reserve0': 26.607617308224174, 'reserve1': 398316269.8353437}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,26.60761731,398316269.8,100000
3,2023-11-13 02:13:47+00:00,18559932,0x647bd326e3b417d8c49da41570321745ff429f3aabc08c71a02a86913ec23a07,0xd6F7Defa4F11DB7E3Ad3030f67c320763d79CA8A,0x2EF3216e95e2b7C8e378aE64534100e69598f955,71,Swap,"{'amount0In': 1.524, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 24127815.609949738}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,26.60761731,398316269.8,100000
3,2023-11-13 02:15:11+00:00,18559939,0x5793f998b35cf74cc8754dce189276ca76390130c1c4d060c9719f4853e2a17f,0x3Fb7fc5D86394Ad6eBa3Ae3E4C0dE46161D826d8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,137,Sync,"{'reserve0': 25.971617308224175, 'reserve1': 408099696.83049124}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.97161731,408099696.8,100000
3,2023-11-13 02:15:11+00:00,18559939,0x5793f998b35cf74cc8754dce189276ca76390130c1c4d060c9719f4853e2a17f,0x3Fb7fc5D86394Ad6eBa3Ae3E4C0dE46161D826d8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,138,Swap,"{'amount0In': 0.0, 'amount1In': 9783426.995147536, 'amount0Out': 0.636, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.97161731,408099696.8,100000
3,2023-11-13 02:18:11+00:00,18559954,0x171ab351f39c02147e90e9636b647628084c3f805ac9334520b3a027db44dc4d,0x20276eE324EB9BdFdDC33Aa94739de9549B8ceC1,0x2EF3216e95e2b7C8e378aE64534100e69598f955,127,Sync,"{'reserve0': 25.093617308224175, 'reserve1': 422421653.62578213}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.09361731,422421653.6,100000
3,2023-11-13 02:18:11+00:00,18559954,0x171ab351f39c02147e90e9636b647628084c3f805ac9334520b3a027db44dc4d,0x20276eE324EB9BdFdDC33Aa94739de9549B8ceC1,0x2EF3216e95e2b7C8e378aE64534100e69598f955,128,Swap,"{'amount0In': 0.0, 'amount1In': 14321956.795290845, 'amount0Out': 0.878, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,25.09361731,422421653.6,100000
3,2023-11-13 02:19:35+00:00,18559961,0xfd95953267bb0884cfec58f3160c82a5190121ab1a7eebd45f26807a3743c6fa,0xc1C2668e41585a6AC3b377a3CB2E386d66515B11,0x2EF3216e95e2b7C8e378aE64534100e69598f955,102,Sync,"{'reserve0': 24.051617308224174, 'reserve1': 440777501.4217961}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,24.05161731,440777501.4,100000
3,2023-11-13 02:19:35+00:00,18559961,0xfd95953267bb0884cfec58f3160c82a5190121ab1a7eebd45f26807a3743c6fa,0xc1C2668e41585a6AC3b377a3CB2E386d66515B11,0x2EF3216e95e2b7C8e378aE64534100e69598f955,103,Swap,"{'amount0In': 0.0, 'amount1In': 18355847.79601397, 'amount0Out': 1.042, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,24.05161731,440777501.4,100000
3,2023-11-13 02:20:59+00:00,18559968,0x373e9e87f2915c5eb78486275b9d6dbddec2670ddd36d8032a828fa822fd070f,0x49eeA797a34D537EC6a6B2283fA282D8E395A753,0x2EF3216e95e2b7C8e378aE64534100e69598f955,157,Sync,"{'reserve0': 23.388617308224173, 'reserve1': 453309872.3637654}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.38861731,453309872.4,100000
3,2023-11-13 02:20:59+00:00,18559968,0x373e9e87f2915c5eb78486275b9d6dbddec2670ddd36d8032a828fa822fd070f,0x49eeA797a34D537EC6a6B2283fA282D8E395A753,0x2EF3216e95e2b7C8e378aE64534100e69598f955,158,Swap,"{'amount0In': 0.0, 'amount1In': 12532370.941969352, 'amount0Out': 0.663, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.38861731,453309872.4,100000
3,2023-11-13 02:22:23+00:00,18559975,0x13c67ea86d0db4df3c9121d40597773d68a9720691c6ce396110129be02c59e7,0x7993844AcA2AfAcB1feEdB274592EF8B342269ae,0x2EF3216e95e2b7C8e378aE64534100e69598f955,71,Sync,"{'reserve0': 23.975617308224173, 'reserve1': 442243875.59705883}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.97561731,442243875.6,100000
3,2023-11-13 02:22:23+00:00,18559975,0x13c67ea86d0db4df3c9121d40597773d68a9720691c6ce396110129be02c59e7,0x7993844AcA2AfAcB1feEdB274592EF8B342269ae,0x2EF3216e95e2b7C8e378aE64534100e69598f955,72,Swap,"{'amount0In': 0.587, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 11065996.766706616}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.97561731,442243875.6,100000
3,2023-11-13 02:24:11+00:00,18559984,0xd4ac89103ffd0b54e85b6a148704cf5b9c5342f74c4ad1cb86f1266641845778,0x5B414d66a1Eb15Be86dDC427ede2CB0CA128e34a,0x2EF3216e95e2b7C8e378aE64534100e69598f955,217,Sync,"{'reserve0': 23.199817308224173, 'reserve1': 457076974.04946953}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.19981731,457076974,100000
3,2023-11-13 02:24:11+00:00,18559984,0xd4ac89103ffd0b54e85b6a148704cf5b9c5342f74c4ad1cb86f1266641845778,0x5B414d66a1Eb15Be86dDC427ede2CB0CA128e34a,0x2EF3216e95e2b7C8e378aE64534100e69598f955,218,Swap,"{'amount0In': 0.0, 'amount1In': 14833098.45241069, 'amount0Out': 0.7758, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.19981731,457076974,100000
3,2023-11-13 02:25:11+00:00,18559989,0xac71c3b2f2e93697c15158df4a32b055ce17d89536e28a4047462d9d96e14f1f,0xA83E6B05F3685D9Ab41D88043465A7b59a1175cF,0x2EF3216e95e2b7C8e378aE64534100e69598f955,129,Sync,"{'reserve0': 22.745217308224174, 'reserve1': 466239886.2726298}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.74521731,466239886.3,100000
3,2023-11-13 02:25:11+00:00,18559989,0xac71c3b2f2e93697c15158df4a32b055ce17d89536e28a4047462d9d96e14f1f,0xA83E6B05F3685D9Ab41D88043465A7b59a1175cF,0x2EF3216e95e2b7C8e378aE64534100e69598f955,130,Swap,"{'amount0In': 0.0, 'amount1In': 9162912.22316031, 'amount0Out': 0.4546, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.74521731,466239886.3,100000
3,2023-11-13 02:26:35+00:00,18559996,0x5e42859daba19ca96593ad08cc1292ce4c90ecbfad70cb7b6d7109eb9889dfb4,0x8f961ea9Fc0311259Ae80d2C47C901a90AAB679C,0x2EF3216e95e2b7C8e378aE64534100e69598f955,170,Sync,"{'reserve0': 23.211217308224175, 'reserve1': 456906940.5583441}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.21121731,456906940.6,100000
3,2023-11-13 02:26:35+00:00,18559996,0x5e42859daba19ca96593ad08cc1292ce4c90ecbfad70cb7b6d7109eb9889dfb4,0x8f961ea9Fc0311259Ae80d2C47C901a90AAB679C,0x2EF3216e95e2b7C8e378aE64534100e69598f955,171,Swap,"{'amount0In': 0.466, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 9332945.714285703}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.21121731,456906940.6,100000
3,2023-11-13 02:27:59+00:00,18560003,0xe30450df621cfcf07f52acc31aa093a082b5d41fa6e9b4e57b0f54eb9ddfbf83,0x6C762c6c155017Cc2f8AC8c260fE013D9A0C4665,0x2EF3216e95e2b7C8e378aE64534100e69598f955,140,Sync,"{'reserve0': 21.952717308224173, 'reserve1': 483179206.51420075}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.95271731,483179206.5,100000
3,2023-11-13 02:27:59+00:00,18560003,0xe30450df621cfcf07f52acc31aa093a082b5d41fa6e9b4e57b0f54eb9ddfbf83,0x6C762c6c155017Cc2f8AC8c260fE013D9A0C4665,0x2EF3216e95e2b7C8e378aE64534100e69598f955,141,Swap,"{'amount0In': 0.0, 'amount1In': 26272265.955856618, 'amount0Out': 1.2585, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.95271731,483179206.5,100000
3,2023-11-13 02:29:23+00:00,18560010,0xd3e5e59de377c425a69941364e60936b9d0faed6113eed8b40b7c558137a1bf6,0xc33d33B36452a483e63C4Af63B5b38e921Aaf432,0x2EF3216e95e2b7C8e378aE64534100e69598f955,226,Sync,"{'reserve0': 21.095217308224175, 'reserve1': 502879069.3873205}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.09521731,502879069.4,100000
3,2023-11-13 02:29:23+00:00,18560010,0xd3e5e59de377c425a69941364e60936b9d0faed6113eed8b40b7c558137a1bf6,0xc33d33B36452a483e63C4Af63B5b38e921Aaf432,0x2EF3216e95e2b7C8e378aE64534100e69598f955,227,Swap,"{'amount0In': 0.0, 'amount1In': 19699862.87311978, 'amount0Out': 0.8575, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.09521731,502879069.4,100000
3,2023-11-13 02:30:47+00:00,18560017,0x39f0b1b42f465f18dab6963896ceab985adb14e894c8922129ca43f28306ed72,0x7D5a4929e65e509941DCd173EF2f6B5771c9b5e2,0x2EF3216e95e2b7C8e378aE64534100e69598f955,152,Sync,"{'reserve0': 20.321217308224174, 'reserve1': 522090497.15662503}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,20.32121731,522090497.2,100000
3,2023-11-13 02:30:47+00:00,18560017,0x39f0b1b42f465f18dab6963896ceab985adb14e894c8922129ca43f28306ed72,0x7D5a4929e65e509941DCd173EF2f6B5771c9b5e2,0x2EF3216e95e2b7C8e378aE64534100e69598f955,153,Swap,"{'amount0In': 0.0, 'amount1In': 19211427.76930454, 'amount0Out': 0.774, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,20.32121731,522090497.2,100000
3,2023-11-13 02:32:11+00:00,18560024,0x251c64cee4e4c14dd2de7f59f771c6a747fd19679b520ab19f2e28c02395d108,0x89Eb2094e13dce412c503BFA2dDF7c96c558640A,0x2EF3216e95e2b7C8e378aE64534100e69598f955,77,Sync,"{'reserve0': 19.721217308224173, 'reserve1': 538022418.8047796}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,19.72121731,538022418.8,100000
3,2023-11-13 02:32:11+00:00,18560024,0x251c64cee4e4c14dd2de7f59f771c6a747fd19679b520ab19f2e28c02395d108,0x89Eb2094e13dce412c503BFA2dDF7c96c558640A,0x2EF3216e95e2b7C8e378aE64534100e69598f955,78,Swap,"{'amount0In': 0.0, 'amount1In': 15931921.648154585, 'amount0Out': 0.6, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,19.72121731,538022418.8,100000
3,2023-11-13 02:33:47+00:00,18560032,0x880a38a67b0658e1a160d2d2d8a6da318275dbcbaacd8fcaa04c0325839dcf0c,0x31057B47E15E8c79F08b2B256b132afFAf3fde7F,0x2EF3216e95e2b7C8e378aE64534100e69598f955,144,Sync,"{'reserve0': 20.826217308224173, 'reserve1': 509557067.544555}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,20.82621731,509557067.5,100000
3,2023-11-13 02:33:47+00:00,18560032,0x880a38a67b0658e1a160d2d2d8a6da318275dbcbaacd8fcaa04c0325839dcf0c,0x31057B47E15E8c79F08b2B256b132afFAf3fde7F,0x2EF3216e95e2b7C8e378aE64534100e69598f955,145,Swap,"{'amount0In': 1.105, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 28465351.260224644}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,20.82621731,509557067.5,100000
3,2023-11-13 02:35:11+00:00,18560039,0x962c80216ebe1af14d0b3ceb7bfb21461f48eab6418e120103c7ce7e9cee092d,0x151bC8eCeFB8E0C5954311cc554d41De66Df1448,0x2EF3216e95e2b7C8e378aE64534100e69598f955,279,Sync,"{'reserve0': 21.713217308224174, 'reserve1': 488801211.2155956}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.71321731,488801211.2,100000
3,2023-11-13 02:35:11+00:00,18560039,0x962c80216ebe1af14d0b3ceb7bfb21461f48eab6418e120103c7ce7e9cee092d,0x151bC8eCeFB8E0C5954311cc554d41De66Df1448,0x2EF3216e95e2b7C8e378aE64534100e69598f955,280,Swap,"{'amount0In': 0.887, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 20755856.3289594}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.71321731,488801211.2,100000
3,2023-11-13 02:36:35+00:00,18560046,0x58f433956a3256a6898854a64c1b57e2ead12f33c469a88b8a686a1bc2bc7d4f,0x40A1eE1499544AEAf7dbbFd26c75C6dEb03f3e69,0x2EF3216e95e2b7C8e378aE64534100e69598f955,82,Sync,"{'reserve0': 22.678217308224173, 'reserve1': 468061568.2273231}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.67821731,468061568.2,100000
3,2023-11-13 02:36:35+00:00,18560046,0x58f433956a3256a6898854a64c1b57e2ead12f33c469a88b8a686a1bc2bc7d4f,0x40A1eE1499544AEAf7dbbFd26c75C6dEb03f3e69,0x2EF3216e95e2b7C8e378aE64534100e69598f955,83,Swap,"{'amount0In': 0.965, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 20739642.988272503}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.67821731,468061568.2,100000
3,2023-11-13 02:39:23+00:00,18560060,0x2fabdf2d7778607af7d103dead43c18c507a41b0d2b6d2d7ce3b9ed043c3e00d,0x7324De4751dEEF161026BbB99566E8440Ae1D369,0x2EF3216e95e2b7C8e378aE64534100e69598f955,23,Sync,"{'reserve0': 23.418217308224175, 'reserve1': 453314109.075307}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.41821731,453314109.1,100000
3,2023-11-13 02:39:23+00:00,18560060,0x2fabdf2d7778607af7d103dead43c18c507a41b0d2b6d2d7ce3b9ed043c3e00d,0x7324De4751dEEF161026BbB99566E8440Ae1D369,0x2EF3216e95e2b7C8e378aE64534100e69598f955,24,Swap,"{'amount0In': 0.74, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 14747459.152016077}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,23.41821731,453314109.1,100000
3,2023-11-13 02:40:47+00:00,18560067,0xc1cdb1b8d98e36026b2b2299193dfb93d147357e9c741225f158bcef8c7a2cd7,0x2f61Eb5F5954969a6bC81356bb8c7CA437E32Cc8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,95,Sync,"{'reserve0': 22.738217308224176, 'reserve1': 466911531.1331978}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.73821731,466911531.1,100000
3,2023-11-13 02:40:47+00:00,18560067,0xc1cdb1b8d98e36026b2b2299193dfb93d147357e9c741225f158bcef8c7a2cd7,0x2f61Eb5F5954969a6bC81356bb8c7CA437E32Cc8,0x2EF3216e95e2b7C8e378aE64534100e69598f955,96,Swap,"{'amount0In': 0.0, 'amount1In': 13597422.05789075, 'amount0Out': 0.68, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.73821731,466911531.1,100000
3,2023-11-13 02:40:47+00:00,18560067,0x881132c99bced2de7299435c6752690ab2999f6b869fad537d1859f20bb91521,0x9B8918691b9c5908B2A543eb08E7e31aEC4D9f4E,0x2EF3216e95e2b7C8e378aE64534100e69598f955,153,Sync,"{'reserve0': 21.428217308224173, 'reserve1': 495541751.7777163}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.42821731,495541751.8,100000
3,2023-11-13 02:40:47+00:00,18560067,0x881132c99bced2de7299435c6752690ab2999f6b869fad537d1859f20bb91521,0x9B8918691b9c5908B2A543eb08E7e31aEC4D9f4E,0x2EF3216e95e2b7C8e378aE64534100e69598f955,154,Swap,"{'amount0In': 0.0, 'amount1In': 28630220.644518506, 'amount0Out': 1.31, 'amount1Out': 0.0}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,21.42821731,495541751.8,100000
3,2023-11-13 02:42:11+00:00,18560074,0x4ba2087b532f4df20e39bd759c32f602b1ee09362c0481012b5ba0d2b24fce3b,0xEBb72Bd59b3d8c9455ABB7A86163725494Ff3f1b,0x2EF3216e95e2b7C8e378aE64534100e69598f955,272,Sync,"{'reserve0': 22.882217308224174, 'reserve1': 464142123.43469983}",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4b726c5b5e6f63d16a2050ee3ac4a0f0f81f1d4,22.88221731,464142123.4,100000
