token_addr_idx,timestamp,block_number,tx_hash,tx_from,tx_to,evt_idx,evt_type,evt_log,token0,token1,reserve0,reserve1,lp_total_supply,evt_removed
10,2022-09-14 05:10:24+00:00,15531128,0xcb3bbeb23beb099bf1f77b26feed9ff36ca3bcc1005511b9eb94a46eb09ad256,0x0DB551B8f83D8748DB3071D2B0368608dA372B16,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,296,Sync,"{'reserve0': 93772013662.68507, 'reserve1': 7.733}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,93772013662.68507,7.733,851469.31829632,False
10,2022-09-14 05:10:24+00:00,15531128,0xcb3bbeb23beb099bf1f77b26feed9ff36ca3bcc1005511b9eb94a46eb09ad256,0x0DB551B8f83D8748DB3071D2B0368608dA372B16,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,297,Swap,"{'amount0In': 0.0, 'amount1In': 0.2, 'amount0Out': 2482163749.414497, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,93772013662.68507,7.733,851469.31829632,False
10,2022-09-14 05:11:04+00:00,15531130,0x0c5dee27b3cb025c4063c4bd8eb2f51d499db3cbf7d41c189f45a7a385218edc,0xfC4c2E6e96b0AB1b898F3d5C1A7D5A8d21a4ECF9,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,281,Sync,"{'reserve0': 92319894428.3774, 'reserve1': 7.855}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,92319894428.3774,7.855,851469.31829632,False
10,2022-09-14 05:11:04+00:00,15531130,0x0c5dee27b3cb025c4063c4bd8eb2f51d499db3cbf7d41c189f45a7a385218edc,0xfC4c2E6e96b0AB1b898F3d5C1A7D5A8d21a4ECF9,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,282,Swap,"{'amount0In': 0.0, 'amount1In': 0.122, 'amount0Out': 1452119234.3076758, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,92319894428.3774,7.855,851469.31829632,False
10,2022-09-14 05:12:49+00:00,15531133,0xf6f7a048274904913f44052eb65a831ebaae13cf47113795eaf5e4495bd65b42,0xd3c0e5D6C34b415C1dB2D1de6ECA7b5eC434C4B8,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,64,Sync,"{'reserve0': 91992959297.66402, 'reserve1': 7.883}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,91992959297.66402,7.883,851469.31829632,False
10,2022-09-14 05:12:49+00:00,15531133,0xf6f7a048274904913f44052eb65a831ebaae13cf47113795eaf5e4495bd65b42,0xd3c0e5D6C34b415C1dB2D1de6ECA7b5eC434C4B8,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,65,Swap,"{'amount0In': 0.0, 'amount1In': 0.028, 'amount0Out': 326935130.7133786, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,91992959297.66402,7.883,851469.31829632,False
10,2022-09-14 05:13:14+00:00,15531135,0x0c3ed907a3bc7f22c33d32195710bd7d23f90cbf5191c48298368dc0ae8a0303,0x56fFfC62654C179fE5e8751E339e393542aF52bF,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,167,Sync,"{'reserve0': 91445184424.53522, 'reserve1': 7.930362829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,91445184424.53522,7.930362829,851469.31829632,False
10,2022-09-14 05:13:14+00:00,15531135,0x0c3ed907a3bc7f22c33d32195710bd7d23f90cbf5191c48298368dc0ae8a0303,0x56fFfC62654C179fE5e8751E339e393542aF52bF,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,168,Swap,"{'amount0In': 0.0, 'amount1In': 0.047362829, 'amount0Out': 547774873.1288097, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,91445184424.53522,7.930362829,851469.31829632,False
10,2022-09-14 05:17:47+00:00,15531150,0x2adfc1c8c9835f295096caa39bde95b7d5aa93498556e35d86f80b22791db023,0x294Ab6CF1Ad587c47EbEE54fFcB6A23FeF2C527E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,421,Sync,"{'reserve0': 88175019317.8597, 'reserve1': 8.225362829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,88175019317.8597,8.225362829,851469.31829632,False
10,2022-09-14 05:17:47+00:00,15531150,0x2adfc1c8c9835f295096caa39bde95b7d5aa93498556e35d86f80b22791db023,0x294Ab6CF1Ad587c47EbEE54fFcB6A23FeF2C527E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,422,Swap,"{'amount0In': 0.0, 'amount1In': 0.295, 'amount0Out': 3270165106.675513, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,88175019317.8597,8.225362829,851469.31829632,False
10,2022-09-14 05:18:29+00:00,15531154,0xc5883afa2d91bf56b2123274273dc99983fb34f9699caef6cfaee17576b23b42,0x56Ca1E5116dD9A22581220Ca9f920EE8a399A4Db,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,337,Sync,"{'reserve0': 87855548976.60913, 'reserve1': 8.255362829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,87855548976.60913,8.255362829,851469.31829632,False
10,2022-09-14 05:18:29+00:00,15531154,0xc5883afa2d91bf56b2123274273dc99983fb34f9699caef6cfaee17576b23b42,0x56Ca1E5116dD9A22581220Ca9f920EE8a399A4Db,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,338,Swap,"{'amount0In': 0.0, 'amount1In': 0.03, 'amount0Out': 319470341.2505694, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,87855548976.60913,8.255362829,851469.31829632,False
10,2022-09-14 05:21:10+00:00,15531160,0x4e90329cc6dce1cceedf309737291bcf779a414294406643be54bc182456c87a,0xB16A24E954739a2BBC68C5D7fbBE2e27F17dFfF9,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,110,Sync,"{'reserve0': 87728409477.99042, 'reserve1': 8.267362829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,87728409477.99042,8.267362829,851469.31829632,False
10,2022-09-14 05:21:10+00:00,15531160,0x4e90329cc6dce1cceedf309737291bcf779a414294406643be54bc182456c87a,0xB16A24E954739a2BBC68C5D7fbBE2e27F17dFfF9,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,111,Swap,"{'amount0In': 0.0, 'amount1In': 0.012, 'amount0Out': 127139498.61871992, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,87728409477.99042,8.267362829,851469.31829632,False
10,2022-09-14 05:22:43+00:00,15531173,0x7538d28e87ff888c5b323e0589ef6cfbdb2297871d6eb6663ecdce1580f0474f,0x56Ca1E5116dD9A22581220Ca9f920EE8a399A4Db,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,114,Sync,"{'reserve0': 87422670908.59874, 'reserve1': 8.296362829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,87422670908.59874,8.296362829,851469.31829632,False
10,2022-09-14 05:22:43+00:00,15531173,0x7538d28e87ff888c5b323e0589ef6cfbdb2297871d6eb6663ecdce1580f0474f,0x56Ca1E5116dD9A22581220Ca9f920EE8a399A4Db,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,115,Swap,"{'amount0In': 0.0, 'amount1In': 0.029, 'amount0Out': 305738569.39166826, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,87422670908.59874,8.296362829,851469.31829632,False
10,2022-09-14 05:23:05+00:00,15531176,0x0622a2eec088a3a621423e2a2bbad4af7e34f63886a506d53b54f700a5517ef8,0x6460E7B19b39742D1CD21b2Bd8AcDB0562128d86,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,257,Sync,"{'reserve0': 83413066736.257, 'reserve1': 8.696362829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,83413066736.257,8.696362829,851469.31829632,False
10,2022-09-14 05:23:05+00:00,15531176,0x0622a2eec088a3a621423e2a2bbad4af7e34f63886a506d53b54f700a5517ef8,0x6460E7B19b39742D1CD21b2Bd8AcDB0562128d86,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,258,Swap,"{'amount0In': 0.0, 'amount1In': 0.4, 'amount0Out': 4009604172.341737, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,83413066736.257,8.696362829,851469.31829632,False
10,2022-09-14 05:24:52+00:00,15531186,0xa8917ffbb36e88fbc01fbde804bebc357d8af13beb011a86ef00615f0eb90fcb,0xA7F9B3Db57668e44b9eE5d8A315c2E4f9337c78a,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,9,Sync,"{'reserve0': 83412110452.8572, 'reserve1': 8.696462829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,83412110452.8572,8.696462829,851469.31829632,False
10,2022-09-14 05:24:52+00:00,15531186,0xa8917ffbb36e88fbc01fbde804bebc357d8af13beb011a86ef00615f0eb90fcb,0xA7F9B3Db57668e44b9eE5d8A315c2E4f9337c78a,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,10,Swap,"{'amount0In': 0.0, 'amount1In': 0.0001, 'amount0Out': 956283.3998160292, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,83412110452.8572,8.696462829,851469.31829632,False
10,2022-09-14 05:25:04+00:00,15531187,0xddb9929786232b95f56ed6cae36e83f9201a148b0b156d3aa7e2790443676ba5,0x4d17Ece5507d0FEf6e84F24B1Bb377113cD2Fb49,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,159,Sync,"{'reserve0': 82001951847.01274, 'reserve1': 8.846462829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,82001951847.01274,8.846462829,851469.31829632,False
10,2022-09-14 05:25:04+00:00,15531187,0xddb9929786232b95f56ed6cae36e83f9201a148b0b156d3aa7e2790443676ba5,0x4d17Ece5507d0FEf6e84F24B1Bb377113cD2Fb49,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,160,Swap,"{'amount0In': 0.0, 'amount1In': 0.15, 'amount0Out': 1410158605.8444538, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,82001951847.01274,8.846462829,851469.31829632,False
10,2022-09-14 05:25:04+00:00,15531187,0xab17f0d73f1d1a03bc0fcb9e84e842bc5d613a26e4163a9fd0d9e408e2137f4e,0x252acbA90d6788608EeB6F959DBAEe952c37801e,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,334,Sync,"{'reserve0': 81451176977.89272, 'reserve1': 8.906462829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,81451176977.89272,8.906462829,851469.31829632,False
10,2022-09-14 05:25:04+00:00,15531187,0xab17f0d73f1d1a03bc0fcb9e84e842bc5d613a26e4163a9fd0d9e408e2137f4e,0x252acbA90d6788608EeB6F959DBAEe952c37801e,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,335,Swap,"{'amount0In': 0.0, 'amount1In': 0.06, 'amount0Out': 550774869.1200138, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,81451176977.89272,8.906462829,851469.31829632,False
10,2022-09-14 05:26:07+00:00,15531193,0x42cb3fed6c5136d4848688522b839ae354db56d238c40d4ae6532b6e92a3602b,0x11FC9658FAB0fA141464E8993Ea91b11AB48722e,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,439,Sync,"{'reserve0': 80327186920.09767, 'reserve1': 9.031462829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,80327186920.09767,9.031462829,851469.31829632,False
10,2022-09-14 05:26:07+00:00,15531193,0x42cb3fed6c5136d4848688522b839ae354db56d238c40d4ae6532b6e92a3602b,0x11FC9658FAB0fA141464E8993Ea91b11AB48722e,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,440,Swap,"{'amount0In': 0.0, 'amount1In': 0.125, 'amount0Out': 1123990057.7950497, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,80327186920.09767,9.031462829,851469.31829632,False
10,2022-09-14 05:27:23+00:00,15531196,0x5d3d3bf1b5b77119df2c0cee0a1f00cd362aa4210dd22149b70bc5a77683bb1e,0x8ebcF38555f1fe4E3B9E68f0001f2Cb2F632eFDC,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,103,Sync,"{'reserve0': 79658866434.06734, 'reserve1': 9.107462829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,79658866434.06734,9.107462829,851469.31829632,False
10,2022-09-14 05:27:23+00:00,15531196,0x5d3d3bf1b5b77119df2c0cee0a1f00cd362aa4210dd22149b70bc5a77683bb1e,0x8ebcF38555f1fe4E3B9E68f0001f2Cb2F632eFDC,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,104,Swap,"{'amount0In': 0.0, 'amount1In': 0.076, 'amount0Out': 668320486.0303313, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,79658866434.06734,9.107462829,851469.31829632,False
10,2022-09-14 05:28:39+00:00,15531203,0x6f3fe0966e827fd425f2edb7bec640816ebf87f0cedc2c13aac2bc93cced6f27,0xffE9C5853dc1DB142B1B89c970E7ad89f534689E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,363,Sync,"{'reserve0': 77536863459.13867, 'reserve1': 9.357462829}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,77536863459.13867,9.357462829,851469.31829632,False
10,2022-09-14 05:28:39+00:00,15531203,0x6f3fe0966e827fd425f2edb7bec640816ebf87f0cedc2c13aac2bc93cced6f27,0xffE9C5853dc1DB142B1B89c970E7ad89f534689E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,364,Swap,"{'amount0In': 0.0, 'amount1In': 0.25, 'amount0Out': 2122002974.9286735, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,77536863459.13867,9.357462829,851469.31829632,False
10,2022-09-14 05:29:29+00:00,15531213,0x15133b49ebba7cb54c118414eb4469930bf9ad357ee15c6ba3633c13bb0f6622,0x6C28eEDF07076db64B97FFae3d67F1850f5952d7,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,188,Sync,"{'reserve0': 76756073646.57938, 'reserve1': 9.45293665783}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,76756073646.57938,9.45293665783,851469.31829632,False
10,2022-09-14 05:29:29+00:00,15531213,0x15133b49ebba7cb54c118414eb4469930bf9ad357ee15c6ba3633c13bb0f6622,0x6C28eEDF07076db64B97FFae3d67F1850f5952d7,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,189,Swap,"{'amount0In': 0.0, 'amount1In': 0.09547382883, 'amount0Out': 780789812.5592868, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,76756073646.57938,9.45293665783,851469.31829632,False
10,2022-09-14 05:30:56+00:00,15531216,0xe0675c8023fae5dd7ca42c90ce9b4063dbe582e6899d57ccc329bc6d196323c3,0xffE9C5853dc1DB142B1B89c970E7ad89f534689E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,411,Sync,"{'reserve0': 74784203589.74326, 'reserve1': 9.70293665783}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,74784203589.74326,9.70293665783,851469.31829632,False
10,2022-09-14 05:30:56+00:00,15531216,0xe0675c8023fae5dd7ca42c90ce9b4063dbe582e6899d57ccc329bc6d196323c3,0xffE9C5853dc1DB142B1B89c970E7ad89f534689E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,412,Swap,"{'amount0In': 0.0, 'amount1In': 0.25, 'amount0Out': 1971870056.8361223, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,74784203589.74326,9.70293665783,851469.31829632,False
10,2022-09-14 05:32:05+00:00,15531223,0x0524b8461b535a1738332b095f407586c973bc3e9e67b124f31e71648403e652,0x7e11462220cA785B139C2A9d723083307d4f1C0c,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,134,Sync,"{'reserve0': 74363944544.16978, 'reserve1': 9.75793665783}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,74363944544.16978,9.75793665783,851469.31829632,False
10,2022-09-14 05:32:05+00:00,15531223,0x0524b8461b535a1738332b095f407586c973bc3e9e67b124f31e71648403e652,0x7e11462220cA785B139C2A9d723083307d4f1C0c,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,135,Swap,"{'amount0In': 0.0, 'amount1In': 0.055, 'amount0Out': 420259045.57347816, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,74363944544.16978,9.75793665783,851469.31829632,False
10,2022-09-14 05:32:34+00:00,15531226,0xa7f6d1e490eed373629e810aef0e50da0470a27105798eadc63d096b249e6f5b,0x231368144e450DE6971DC5D5f151c1c55a7B03d9,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,277,Sync,"{'reserve0': 73061049984.193, 'reserve1': 9.93247313171}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,73061049984.193,9.93247313171,851469.31829632,False
10,2022-09-14 05:32:34+00:00,15531226,0xa7f6d1e490eed373629e810aef0e50da0470a27105798eadc63d096b249e6f5b,0x231368144e450DE6971DC5D5f151c1c55a7B03d9,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,278,Swap,"{'amount0In': 0.0, 'amount1In': 0.17453647388, 'amount0Out': 1302894559.9767933, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,73061049984.193,9.93247313171,851469.31829632,False
10,2022-09-14 05:34:46+00:00,15531232,0x13a965f15f4495178ac6003bd02a9146563520854c85197c72496a41abab775d,0x2eA9a731845A8a42c963b730626Edec4B9c68754,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,68,Sync,"{'reserve0': 70603346661.7005, 'reserve1': 10.27926300714}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,70603346661.7005,10.27926300714,851469.31829632,False
10,2022-09-14 05:34:46+00:00,15531232,0x13a965f15f4495178ac6003bd02a9146563520854c85197c72496a41abab775d,0x2eA9a731845A8a42c963b730626Edec4B9c68754,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,69,Swap,"{'amount0In': 0.0, 'amount1In': 0.34678987543, 'amount0Out': 2457703322.492481, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,70603346661.7005,10.27926300714,851469.31829632,False
10,2022-09-14 05:34:57+00:00,15531234,0x8168f97d05ec980cb4a00dfc848f6b98a62defd945d509effae73a9c3b3a29e6,0x62B383438851c32ce1952B6dDaBAEB022cD016D4,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,307,Sync,"{'reserve0': 70282955113.06947, 'reserve1': 10.32626300714}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,70282955113.06947,10.32626300714,851469.31829632,False
10,2022-09-14 05:34:57+00:00,15531234,0x8168f97d05ec980cb4a00dfc848f6b98a62defd945d509effae73a9c3b3a29e6,0x62B383438851c32ce1952B6dDaBAEB022cD016D4,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,308,Swap,"{'amount0In': 0.0, 'amount1In': 0.047, 'amount0Out': 320391548.6310377, 'amount1Out': 0.0}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,70282955113.06947,10.32626300714,851469.31829632,False
10,2022-09-14 06:53:02+00:00,15531547,0x92cf0a6b4d5befdc3ae770e4adc72ff43243325243acbb77e8b96e4dc7d8ce3b,0x347334073a11B74C0029C7B9Cf43a56dCB0d7c1C,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,435,Transfer,"{'from': '0xa3ab26a5a599d2248a7dd13e741d56d52618bba8', 'to': '0x0000000000000000000000000000000000000000', 'value': 851469.31829632}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,70282955113.06947,10.32626300714,0.0,False
10,2022-09-14 06:53:02+00:00,15531547,0x92cf0a6b4d5befdc3ae770e4adc72ff43243325243acbb77e8b96e4dc7d8ce3b,0x347334073a11B74C0029C7B9Cf43a56dCB0d7c1C,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,438,Sync,"{'reserve0': 8.2543145e-11, 'reserve1': 1e-18}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8.2543145e-11,1e-18,0.0,False
10,2022-09-14 06:53:02+00:00,15531547,0x92cf0a6b4d5befdc3ae770e4adc72ff43243325243acbb77e8b96e4dc7d8ce3b,0x347334073a11B74C0029C7B9Cf43a56dCB0d7c1C,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,439,Burn,"{'sender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'to': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'amount0': 70282955113.06947, 'amount1': 10.32626300714}",0xAAAAb2928e693Bb51e91AecA0599B1d1Cd718dff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8.2543145e-11,1e-18,0.0,False
11,2021-01-16 22:06:18+00:00,11668867,0x80464b808fd4ae02c5950cdcbcc8321034b88c42ae49f6f8cb98db4aa20d0585,0x17912c920125Ff5f449Db9EfB01BF0e1355EaA13,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,253,PairCreated,"{'token0': '0x38710A11b17Ca49362F461cBE2713491716b4B2b', 'token1': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'pairaddr': '0xf46a63bec9ffbc5a842e3174d18e1004dfb6f32a'}",0x38710A11b17Ca49362F461cBE2713491716b4B2b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,False
11,2021-01-16 22:06:18+00:00,11668867,0x80464b808fd4ae02c5950cdcbcc8321034b88c42ae49f6f8cb98db4aa20d0585,0x17912c920125Ff5f449Db9EfB01BF0e1355EaA13,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,258,Transfer,"{'from': '0x0000000000000000000000000000000000000000', 'to': '0x17912c920125ff5f449db9efb01bf0e1355eaa13', 'value': 46957.42752749559}",0x38710A11b17Ca49362F461cBE2713491716b4B2b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,46957.42752749559,False
11,2021-01-16 22:06:18+00:00,11668867,0x80464b808fd4ae02c5950cdcbcc8321034b88c42ae49f6f8cb98db4aa20d0585,0x17912c920125Ff5f449Db9EfB01BF0e1355EaA13,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,259,Sync,"{'reserve0': 10500000.0, 'reserve1': 210.0}",0x38710A11b17Ca49362F461cBE2713491716b4B2b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10500000.0,210.0,46957.42752749559,False
11,2021-01-16 22:06:18+00:00,11668867,0x80464b808fd4ae02c5950cdcbcc8321034b88c42ae49f6f8cb98db4aa20d0585,0x17912c920125Ff5f449Db9EfB01BF0e1355EaA13,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,260,Mint,"{'argv1': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'amount0': 10500000.0, 'amount1': 210.0}",0x38710A11b17Ca49362F461cBE2713491716b4B2b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10500000.0,210.0,46957.42752749559,False
11,2021-01-16 22:13:59+00:00,11668901,0x4295d695494509b2396a87faa76076e5a76383d7b8dda32c11c02df88216051a,0x77DB7fc37193416A5da088AA9F9BFddDd547CfC6,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,228,Sync,"{'reserve0': 10251300.043836512, 'reserve1': 215.11}",0x38710A11b17Ca49362F461cBE2713491716b4B2b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10251300.043836512,215.11,46957.42752749559,False
